"MEASURE - Index"

,YEAR,"2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"Uganda","  Industry activity",0.4362465441,0.5034565926,0.4334368706,0.4945578277,0.4836701155,0.5599971414,0.4784013927,0.4424192309,0.4497970045,0.4097816646,0.3540054262,0.349481374
"Uganda","  Access to finance",0.3918666244,0.3957105875,0.3273768127,0.3555095494,0.4153065383,0.3849828243,0.3422217667,0.3281570077,0.3452944756,0.3701910377,0.3611097336,0.3801067173
"Ukraine","Overall index",0.5135267973,0.4869301617,0.5572578311,0.5541586876,0.5575883985,0.599136591,0.6026439071,0.646065712,0.6212387085,0.5758495927,0.5501227975,0.5580329895
"Ukraine","  ICT",0.11488837,0.0998644456,0.3729205728,0.362018317,0.3738246858,0.4599152505,0.4560859203,0.4632720351,0.4808402359,0.5646309257,0.598969996,0.5534624457
"Ukraine","  Skills",0.7044788003,0.693108201,0.6897147298,0.6629796028,0.6706899405,0.6488990188,0.6450259686,0.6707642674,0.6701924801,0.5861204863,0.5894199014,0.5874193311
"Ukraine","  Research and Development",0.426437974,0.4260756671,0.4263162911,0.3673769832,0.4651168287,0.4835765064,0.4609588683,0.515942812,0.4778643847,0.4009694755,0.3409150243,0.4025411606
"Ukraine","  Industry activity",0.4752753079,0.5184818506,0.5206703544,0.5571943521,0.5146054626,0.6063088775,0.5555334091,0.5848067403,0.5781062245,0.5159985423,0.5263605118,0.5354960561
"Ukraine","  Access to finance",0.7823421955,0.8060120344,0.7941014767,0.754157424,0.7350609303,0.7246947289,0.7150611281,0.7086484432,0.6445880532,0.6270168424,0.5730745792,0.5581908822
"United Arab Emirates","Overall index",0.4946694076,0.4703691006,0.473777324,0.5029753447,0.4830525517,0.5108315945,0.5611655712,0.5662360191,0.5691105723,0.5913201571,0.5879606009,0.6348730922
"United Arab Emirates","  ICT",0.3913722932,0.3580581546,0.3742392957,0.3881708384,0.3976772428,0.4874967039,0.4977735877,0.4356269538,0.4454213977,0.7050774693,0.6775150299,0.7772288322
"United Arab Emirates","  Skills",0.6288810372,0.6021845341,0.5877188444,0.5575994849,0.558219552,0.5419625044,0.5409092903,0.5474702716,0.5527845621,0.4909402132,0.4906866848,0.4903696179
"United Arab Emirates","  Research and Development",0.1796918809,0.1891788393,0.2026802152,0.2459823787,0.328155607,0.2739910483,0.3816593289,0.4094002247,0.4136144221,0.3973462284,0.4001888931,0.4493427277
"United Arab Emirates","  Industry activity",0.5005078316,0.5294063091,0.5226445198,0.5619843006,0.4980882704,0.6430076361,0.6336832643,0.6437214017,0.584222436,0.5102518201,0.5930453539,0.6282383204
"United Arab Emirates","  Access to finance",0.7256331444,0.7464236617,0.7781863809,0.741764009,0.7111564875,0.6946641803,0.6688633561,0.6727064848,0.725517869,0.7773011923,0.761883378,0.7552472353
"United Kingdom","Overall index",1,1,1,1,1,1,0.9957506657,1,0.9956200719,0.9836807251,0.9666143656,0.9646009207
"United Kingdom","  ICT",1,0.7880535126,0.8935214877,0.9184257984,0.886472106,0.8891894817,0.8423383832,0.8182852864,0.814004004,0.8870100379,0.8806992173,0.881957531
"United Kingdom","  Skills",0.9143987298,0.8841360807,0.8721001744,0.8441721797,0.871252954,0.8241621852,0.8149957061,0.8991866112,0.9027143717,0.7791195512,0.7899571061,0.7873470187
"United Kingdom","  Research and Development",0.7591625452,0.75891155,0.7619512081,0.7561721206,0.7564640045,0.7483789325,0.7534714341,0.7511497736,0.75904423,0.7631010413,0.7523011565,0.7515754104
"United Kingdom","  Industry activity",0.8354669809,0.8477171659,0.8247351646,0.847068429,0.8177506328,0.8404940367,0.8240485191,0.8474328518,0.8448863626,0.8239521384,0.8271231651,0.8091343641
"United Kingdom","  Access to finance",0.9199055433,0.9773685932,0.963650465,0.9468045235,0.9236960411,0.9051736593,0.8775642514,0.8501390815,0.847750783,0.8774731755,0.8764840961,0.8836256862
"United States of America","Overall index",0.9967769384,0.9857421517,0.9553489685,0.9427847266,0.9520184398,0.9788174629,0.9953214526,0.9660784006,1,1,1,1
"United States of America","  ICT",0.6508043408,0.5389562249,0.5386938453,0.5312402248,0.5210747719,0.5860950947,0.5736809969,0.535846293,0.7100322843,0.8166763783,0.8736180067,0.8901240826
"United States of America","  Skills",0.8851838708,0.8742854595,0.8727003336,0.8441935778,0.8632525206,0.8477008939,0.8347264528,0.821112752,0.8199691176,0.7247751951,0.7366548181,0.7365658879
"United States of America","  Research and Development",1,1,1,1,1,0.9845835567,1,0.976477623,0.9637620449,0.9588660002,0.947706759,0.9364743829
"United States of America","  Industry activity",0.7974552512,0.8089242578,0.7846266627,0.7959637642,0.7668462992,0.8024770617,0.7852066755,0.7881085873,0.7831530571,0.7577694058,0.7627266645,0.7552410364
"United States of America","  Access to finance",0.9613770843,0.9732596278,0.9655734897,0.9514504075,0.9357813597,0.9310013652,0.9366928935,0.9371701479,0.9371252656,0.9686043262,0.9730921984,0.9622019529
"Uruguay","Overall index",0.4171450734,0.3712290823,0.3553653657,0.4119108319,0.3666988015,0.3876650035,0.3842144608,0.4302659631,0.4445631206,0.4210880101,0.4541163146,0.4727367461
"Uruguay","  ICT",0.3614868224,0.2308440357,0.259481132,0.3154718578,0.327770859,0.31245327,0.3116878271,0.3197113276,0.3335275054,0.4182994962,0.5944460034,0.6261709929
"Uruguay","  Skills",0.6213732958,0.5835017562,0.5702887774,0.5805565715,0.5477766395,0.5464572906,0.5551992059,0.5752135515,0.5697494149,0.4927517474,0.506865263,0.5056927204
"Uruguay","  Research and Development",0.2165232003,0.1891324818,0.1765118688,0.1829970032,0.2108696103,0.1912671924,0.1413174272,0.2158363312,0.2173618227,0.2278485,0.1988529116,0.2170031071
"Uruguay","  Industry activity",0.413598597,0.4659235775,0.4563258886,0.4801900089,0.4263177514,0.5415617228,0.4892731905,0.4985713959,0.5608448386,0.4820406139,0.4793442786,0.4868866801
"Uruguay","  Access to finance",0.501845181,0.5497097969,0.4597868919,0.470835954,0.4926839173,0.4905652106,0.4773811102,0.4627754092,0.4911640584,0.4992518425,0.4806349277,0.5028815866
"Venezuela (Bolivarian Rep. of)","Overall index",0.3267223835,0.3060147762,0.3374492228,0.3370209038,0.2974058986,0.2941859066,0.2978967428,0.328032881,0.3260450959,0.281342715,0.3157892823,0.2993093431
"Venezuela (Bolivarian Rep. of)","  ICT",0.2372940481,0.2407006323,0.2638997436,0.2998853326,0.3092106283,0.3533858359,0.3752253354,0.3912452459,0.3951234519,0.3360506594,0.3601139486,0.4078954458
"Venezuela (Bolivarian Rep. of)","  Skills",0.5506675839,0.5514931083,0.5704225302,0.5507808328,0.5568554401,0.5353391171,0.5300994515,0.5277059674,0.5331458449,0.4670768082,0.4743331671,0.4742435217
"Venezuela (Bolivarian Rep. of)","  Research and Development",0.2783961892,0.2168122381,0.2475903332,0.1566051692,0.1922629029,0.164363116,0.1464687586,0.1601647884,0.1741945744,0.174957633,0.2495668828,0.1579820961
"Venezuela (Bolivarian Rep. of)","  Industry activity",0.1805553734,0.2738969922,0.293420285,0.2879578471,0.192711249,0.1953868419,0.080782637,0.1242033839,0.1156665906,0.0848278403,0.1409293264,0.1432848573
"Venezuela (Bolivarian Rep. of)","  Access to finance",0.5024775863,0.4917324483,0.4911118448,0.4329520464,0.4670295715,0.5069091916,0.5094112158,0.4869036376,0.4893990159,0.5150780678,0.5132677555,0.5241318345
"Viet Nam","Overall index",0.4115512371,0.387560755,0.3985308111,0.4359191656,0.4410109222,0.4130612612,0.4253370762,0.438156575,0.4842618108,0.4586465657,0.4963651299,0.4855529368
"Viet Nam","  ICT",0.5559028387,0.4279669225,0.4354807138,0.4454983771,0.4324966073,0.4216453731,0.3984414041,0.3895556331,0.4217041731,0.4925191998,0.5342745781,0.5374509096
"Viet Nam","  Skills",0.3509664834,0.3394634724,0.3294283152,0.3193517327,0.3208280802,0.3222416341,0.3164303899,0.3100324571,0.3117534518,0.274205178,0.2832375765,0.2859632373
"Viet Nam","  Research and Development",0.2077320963,0.1891788393,0.1936424673,0.1961312741,0.3168852925,0.215525791,0.2280070782,0.2350580841,0.3144503236,0.2541579902,0.3387171626,0.2909549177
"Viet Nam","  Industry activity",0.4824699759,0.5476665497,0.5377627015,0.6002160907,0.6052652001,0.7104856968,0.7122577429,0.7266727686,0.750062108,0.7139924765,0.7335706949,0.7401049137
"Viet Nam","  Access to finance",0.7754948735,0.7915356159,0.8235186338,0.8389982581,0.8124322891,0.7913628817,0.7781688571,0.7777648568,0.809854269,0.8616907001,0.8705480099,0.8807942867
"Yemen","Overall index",0.060016375,0.0528291799,0.0290559325,0.0933861434,0.0214530881,0.0315984003,0.0348047428,0.0560139865,0.0509539098,0.0020213269,0.0173912309,0.028533645
"Yemen","  ICT",0.0960790887,0.0926085189,0.1009603217,0.1191271469,0.1197965369,0.0747756213,0.0840647444,0.0924545005,0.1025250554,0.0285122618,0,0
"Yemen","  Skills",0.2564484179,0.2306398749,0.2117740959,0.1947453618,0.1855146885,0.1829368472,0.1687830985,0.1601979733,0.1646915376,0.1364222914,0.1345026791,0.1296786666
"Yemen","  Research and Development",0,0.0720966011,0,0.0815408751,0.0554875508,0.1228873432,0.0677793622,0.0528055653,0.0760001391,0.1155890226,0.1246297434,0.1516264379
"Yemen","  Industry activity",0.1444629729,0.2058454454,0.1533233672,0.2057141364,0.1795676351,0.2780933976,0.2521765828,0.2947767675,0.2596733868,0.0869941786,0.2288125753,0.2530577779
"Yemen","  Access to finance",0.2800869644,0.2648793459,0.2402298003,0.186529696,0.1663693786,0.1419486105,0.127776131,0.085990116,0.0843904391,0.1081291959,0.10922838,0.1257327944
"Zambia","Overall index",0.132893458,0.1050565392,0.0968488902,0.1471399814,0.0912634805,0.1403389573,0.1155798361,0.158793956,0.1980096996,0.1490236819,0.128820926,0.1481863558
"Zambia","  ICT",0.2163668722,0.1655029356,0.1650586873,0.168109864,0.1064855605,0.0546915233,0.0619876534,0.2532336712,0.2650982738,0.2612282634,0.2404763401,0.2710108459
"Zambia","  Skills",0.3138304055,0.3101675808,0.3065116405,0.2950638533,0.2978411019,0.2932122946,0.2924161851,0.2841103673,0.2784321904,0.2439772487,0.24847579,0.2488209009
"Zambia","  Research and Development",0.0344934203,0,0,0.0351177454,0,0.0541897602,0.0537138581,0.0333166122,0.0846096501,0.0748653337,0.0740694776,0.1010842845
"Zambia","  Industry activity",0.1772526205,0.2630629241,0.2262839824,0.2633697689,0.2738617957,0.4352865219,0.3214476705,0.211580053,0.3273096681,0.2328305393,0.2431024611,0.2055660039
"Zambia","  Access to finance",0.3649551868,0.3674327731,0.2982028127,0.2719451785,0.3803878427,0.4063122869,0.3637859225,0.3524968922,0.3889433444,0.3539425433,0.275013864,0.3553547561
"Zimbabwe","Overall index",0.0939405337,0.0917608738,0.0782598853,0.1377199441,0.1230085045,0.0809406936,0.0763506368,0.1512918025,0.1365537345,0.1354465187,0.1322209835,0.128278017
"Zimbabwe","  ICT",0.102730304,0.0831381157,0.0845455453,0.0894546732,0.0884116292,0.0395153537,0.0558480285,0.1924071014,0.1918004751,0.2727194726,0.2705824077,0.2494994998
"Zimbabwe","  Skills",0.2408854067,0.2311049402,0.2227871865,0.2074774802,0.2022206187,0.1651036292,0.1738703102,0.1579113007,0.1561415493,0.1357070208,0.1372623444,0.136465773
"Zimbabwe","  Research and Development",0,0,0,0,0.1259794682,0.0683798641,0.0338896737,0.0861221924,0.0846096501,0.1071080714,0.1011205539,0.1551264673
"Zimbabwe","  Industry activity",0.3575626314,0.5111966729,0.3783799708,0.3786104321,0.2990299165,0.3884635866,0.307965517,0.3184354603,0.2976449728,0.2437742054,0.302123189,0.26824525
"Zimbabwe","  Access to finance",0.2518545091,0.2485895604,0.2228052318,0.3588918447,0.4507460594,0.4577732384,0.4024753273,0.3806264699,0.3704589903,0.3787960112,0.3664363325,0.3269622028
